listing_id,room_type,latitude,longitude,host_type,host_id,host_name,,
46868917,Private room,40.71074,-73.96771,primary,3223938,Eugene,,
48230897,Entire home/apt,40.72797,-73.98704,primary,380601266,Jeremy,,
9.48E+17,Private room,40.74422,-73.95308,primary,31534322,Nia,,
27057790,Private room,40.74304,-73.90301,primary,19303369,Hiroki,,
8.25E+17,Entire home/apt,40.78371766,-73.97370724,primary,424296351,Michael,,
1.10E+18,Private room,40.72084325,-73.98395365,primary,551125362,Daniel,,
45105081,Private room,40.68824,-73.87588,primary,43825074,Masud,,
50685274,Private room,40.65606,-73.94422,primary,26377263,Dr.Julien,,
8.72E+17,Entire home/apt,40.75939944,-73.96112496,primary,278925199,Paradise Suites,,
49404022,Entire home/apt,40.79737,-73.97162,primary,395671107,Esplanade 99,,
9.12E+17,Entire home/apt,40.70371,-74.00684,primary,2867137,Avi,,
7.19E+17,Entire home/apt,40.7226285,-73.9945497,primary,107434423,Blueground,,
6.74E+17,Private room,40.80733,-73.93659,primary,470173109,Irina,,
53716342,Private room,40.75905,-73.98484,primary,257802323,Dennis,,
8.83E+17,Hotel room,40.76424541,-73.99692629,primary,501999278,RoomPicks,,
23901779,Entire home/apt,40.78148,-73.95198,primary,51501835,Jeniffer,,
7.20E+17,Entire home/apt,40.7652495,-73.9896832,primary,107434423,Blueground,,
9.66E+17,Private room,40.68978901,-73.94227961,primary,397598833,Gus,,
46595759,Private room,40.68708,-73.73614,primary,47900722,Sagee,,
8.52E+17,Private room,40.69793884,-73.93016654,primary,3223938,Eugene,,
8.36E+17,Entire home/apt,40.71532596,-74.00800822,primary,496944100,RoomPicks,,
53720606,Private room,40.75473,-73.99523,primary,38592279,Vk,,
51793102,Entire home/apt,40.68424,-73.83752,primary,180277260,Yahira,,
10355146,Entire home/apt,40.67826,-73.95263,primary,3530446,Maurice,,
1.09E+18,Private room,40.76532888,-73.99702114,primary,501999278,RoomPicks,,
50898831,Entire home/apt,40.72968,-73.98515,primary,165776960,Raanan,,
1.03E+18,Entire home/apt,40.77877879,-73.98199683,primary,162280872,Urban Furnished,,
9938066,Entire home/apt,40.75109,-73.98271,primary,50760546,CRNY Monthly Rentals,,
48240129,Private room,40.66105,-73.93396,primary,26377263,Dr.Julien,,
6.43E+17,Private room,40.68636,-73.9454,primary,3223938,Eugene,,
52242263,Entire home/apt,40.73175,-73.98963,primary,22541573,Furnished Quarters,,
6.73E+17,Private room,40.74217,-73.99105,primary,30065089,The Flat Hotel,,
7.62E+17,Private room,40.68753,-73.92717,primary,284337887,Eibhlin,,
34485317,Private room,40.76451,-73.9836,primary,261761719,WestHouse,,
53290541,Private room,40.74212,-73.88814,primary,200239515,Shogo,,
31861671,Entire home/apt,40.82335,-73.94897,primary,238750007,Hamilton,,
9.36E+17,Private room,40.77241,-73.91292,primary,433203831,Vicky,,
30393882,Entire home/apt,40.705579,-74.008378,primary,107434423,Blueground,,
9.79E+17,Private room,40.71634099,-73.93997374,primary,305240193,June,,
9.05E+17,Private room,40.76159747,-73.98042145,primary,25138314,RoomPicks By Antony,,
40035713,Private room,40.80814,-73.95147,primary,1261480,Doungrat,,
9.21E+17,Entire home/apt,40.6915271,-73.91272,primary,501499086,CrossOver,,
8.25E+17,Entire home/apt,40.74764071,-73.99301747,primary,271275048,Isaac,,
46108000,Private room,40.67456,-73.96779,primary,3223938,Eugene,,
8.47E+17,Private room,40.7278016,-73.98922103,primary,190154361,Sveta,,
36600021,Private room,40.71933,-73.994843,primary,266797018,Sohotel,,
43251184,Private room,40.67272,-73.98905,primary,341908723,Aleph,,
45785189,Entire home/apt,40.74736,-73.97932,primary,159355723,Outsite,,
43211533,Private room,40.6856,-73.92247,primary,341908723,Aleph,,
1.10E+18,Private room,40.67205758,-73.93096103,primary,420408626,Kristina And,,
7501694,Private room,40.81245,-73.88756,primary,32164030,Ikkyukim,,
9.89E+17,Entire home/apt,40.74383,-73.82666,primary,39648442,Alice,,
8.36E+17,Private room,40.70559279,-74.00736068,primary,197053492,Mint House At 70 Pine,,
5.64E+17,Private room,40.63246,-74.02771,primary,381486556,Kahdeja,,
52527440,Entire home/apt,40.79568,-73.97001,primary,395671107,Esplanade 99,,
6.30E+17,Private room,40.65336,-73.96357,primary,435050037,Abdo,,
5.75E+17,Entire home/apt,40.85586,-73.88604,primary,44851966,Joseph,,
1.01E+18,Entire home/apt,40.66813239,-73.92934032,primary,480704914,Ray,,
37941349,Entire home/apt,40.74782,-73.98868,primary,211549023,Studioplus,,
46563507,Private room,40.70246,-73.90456,primary,3223938,Eugene,,
51772649,Entire home/apt,40.74809,-73.98852,primary,348619646,Nomad,,
8.67E+17,Private room,40.76064704,-73.9866207,primary,501999278,RoomPicks,,
42404707,Entire home/apt,40.7604361,-73.968523,primary,107434423,Blueground,,
7.50E+17,Private room,40.85237,-73.86246,primary,15617507,Glicerda,,
1.07E+18,Private room,40.68756382,-73.927277,primary,502141479,Eibhlin,,
8.83E+17,Entire home/apt,40.75727,-73.98156,primary,407304997,Boomerang,,
7.15E+17,Private room,40.76451,-73.97791,primary,475752211,Megan,,
7.99E+17,Private room,40.68756953,-73.92256358,primary,3223938,Eugene,,
5538410,Private room,40.65309,-73.94587,primary,26377263,Dr.Julien,,
15347268,Entire home/apt,40.75455,-73.98123,primary,836168,Henry,,
1.10E+18,Private room,40.8479205,-73.9312978,primary,563245673,Radio Hotel,,
15870454,Entire home/apt,40.76411,-73.99371,primary,51501835,Jeniffer,,
1.02E+18,Private room,40.68921,-73.92882,primary,502141479,Eibhlin,,
8.54E+17,Private room,40.69624129,-73.90079537,primary,3223938,Eugene,,
1.11E+18,Private room,40.7477,-73.98662,primary,542325136,The Hotel @ Fifth Avenue,,
8.37E+17,Entire home/apt,40.7564969,-73.9936918,primary,162280872,Urban Furnished,,
50116921,Entire home/apt,40.75895,-73.96099,primary,278925199,Paradise Suites,,
34071692,Hotel room,40.7244,-74.00794,primary,257995608,Arlo SoHo,,
50706265,Private room,40.76178,-73.99151,primary,16480700,Geo And Alex,,
1.05E+18,Entire home/apt,40.68647043,-73.94300573,primary,146345538,Kristina,,
6.42E+17,Private room,40.63298,-74.0295,primary,381486556,Kahdeja,,
9.05E+17,Private room,40.75284,-73.98095,primary,326084746,Suiteness,,
9.64E+17,Private room,40.68416118,-73.93474156,primary,533292672,Kristina,,
9.58E+17,Entire home/apt,40.65942,-73.93867,primary,517145594,Ben,,
7.37E+17,Entire home/apt,40.7302813,-73.9884091,primary,162280872,Urban Furnished,,
21205650,Hotel room,40.75036,-73.97538,primary,120762452,Stanley,,
1.04E+18,Entire home/apt,40.73931,-74.00069,primary,35491667,Nat,,
52534089,Entire home/apt,40.71934,-73.98721,primary,5615582,RoomPicks,,
6.76E+17,Entire home/apt,40.724789,-73.9461541,primary,107434423,Blueground,,
49639535,Entire home/apt,40.75255,-73.93463,primary,33320745,Daniel,,
9.07E+17,Entire home/apt,40.74616614,-73.99184224,primary,448326434,Boomerang,,
8.43E+17,Private room,40.68778829,-73.92677155,primary,502141479,Eibhlin,,
53257905,Entire home/apt,40.77679,-73.98091,primary,30045574,Barry,,
9.54E+17,Private room,40.7015762,-73.812889,primary,519259891,Dindial,,
46270175,Shared room,40.69467,-73.94346,primary,1997143,Louis,,
1.10E+18,Private room,40.8479205,-73.9312978,primary,563245673,Radio Hotel,,
9.83E+17,Private room,40.75549,-73.9983,primary,381698920,Hudson,,
9.75E+17,Entire home/apt,40.71774,-73.99157,primary,51589519,Noomi,,
8.37E+17,Private room,40.74534914,-73.98818607,primary,496944100,RoomPicks,,
9.81E+17,Entire home/apt,40.76120919,-73.9605481,primary,412467812,Maison,,
48939444,Entire home/apt,40.75882,-73.94195,primary,230705060,Tusher,,
294227,Entire home/apt,40.73778,-73.95366,primary,417504,The Box House Hotel,,
42402259,Private room,40.65597,-73.91668,primary,94214493,Dadrine,,
1.07E+18,Entire home/apt,40.76259,-73.99312,primary,123472158,Kiki,,
5.41E+17,Private room,40.69241,-73.92601,primary,440316434,Outpost Club,,
47214900,Entire home/apt,40.7070676,-74.0054773,primary,107434423,Blueground,,
8.72E+17,Entire home/apt,40.73295247,-73.9996757,primary,113723310,MyNyHousing,,
8.86E+17,Entire home/apt,40.7639766,-73.9934938,primary,162280872,Urban Furnished,,
5.71E+17,Private room,40.76555,-73.81918,primary,200239515,Shogo,,
16174233,Entire home/apt,40.76947,-73.95647,primary,9293730,Inna,,
8.73E+17,Entire home/apt,40.7190991,-73.9572522,primary,107434423,Blueground,,
7.94E+17,Private room,40.74750352,-73.98550626,primary,5615582,RoomPicks,,
8.48E+17,Private room,40.72793865,-73.87502763,primary,200239515,Shogo,,
9.85E+17,Private room,40.80107887,-73.96242832,primary,40385488,Address In NYC,,
46413969,Private room,40.70647,-74.00543,primary,371972456,Justin,,
9.46E+17,Private room,40.74782,-73.98683,primary,401202937,Eliza,,
1.03E+18,Private room,40.74634,-73.98663,primary,401202937,Eliza,,
53942045,Private room,40.755795,-73.997543,primary,435938215,Hudson River,,
1.07E+18,Private room,40.67247638,-73.92914703,primary,420408626,Kristina And,,
36420676,Private room,40.73816,-73.92773,primary,238989521,Takatomo,,
1.06E+18,Private room,40.7220977,-73.958082,primary,543460585,Wythe,,
53764970,Private room,40.61012,-73.97985,primary,3223938,Eugene,,
52570585,Entire home/apt,40.58057,-74.00604,primary,224047081,Alexander,,
1.03E+18,Entire home/apt,40.7084932,-74.006492,primary,107434423,Blueground,,
8.58E+17,Private room,40.75292957,-73.99521969,primary,38592279,Vk,,
9.12E+17,Entire home/apt,40.77968896,-73.95500008,primary,2867137,Avi,,
19768754,Private room,40.68739,-73.87037,primary,619942,Anastasia,,
5454050,Entire home/apt,40.76696,-73.98853,primary,2119276,Urban Furnished,,
43043180,Private room,40.86415,-73.92373,primary,204704622,Momoyo,,
7.84E+17,Shared room,40.74749,-73.86087,primary,35783912,Lee And Lu,,
1.07E+18,Private room,40.69734,-73.94378,primary,558053691,Kristina,,
49610883,Entire home/apt,40.70433,-74.00793,primary,22541573,Furnished Quarters,,
9.49E+17,Private room,40.760894,-73.9694874,primary,215565541,LuxUrban,,
30389263,Entire home/apt,40.7402195,-73.9795651,primary,107434423,Blueground,,
8.28E+17,Private room,40.80049827,-73.95858145,primary,305240193,June,,
46033360,Private room,40.6596,-73.95333,primary,3223938,Eugene,,
53660977,Private room,40.64366,-73.98159,primary,363928053,Chida,,
46195194,Entire home/apt,40.74887,-73.97746,primary,120762452,Stanley,,
11609108,Entire home/apt,40.71902,-73.99572,primary,61391963,Stay With Vibe,,
11758313,Entire home/apt,40.71899,-73.99773,primary,51501835,Jeniffer,,
8.67E+17,Private room,40.76049245,-73.98729683,primary,501999278,RoomPicks,,
47885578,Entire home/apt,40.76352,-73.96246,primary,22541573,Furnished Quarters,,
50240781,Private room,40.69902,-73.94112,primary,284337887,Eibhlin,,
49481775,Private room,40.76189,-73.99103,primary,16480700,Geo And Alex,,
7.62E+17,Entire home/apt,40.7047772,-74.0064252,primary,420415528,Placemakr Wall Street,,
1.04E+18,Private room,40.68732,-73.82138,primary,276647857,Sukhwinder,,
9.77E+17,Private room,40.59179,-73.94285,primary,95344065,Derek,,
45742729,Entire home/apt,40.801476,-73.955032,primary,9293730,Inna,,
54004748,Private room,40.86603,-73.9241,primary,200239515,Shogo,,
1.10E+18,Entire home/apt,40.704865,-74.007614,primary,9419684,Churchill,,
9.64E+17,Private room,40.69844834,-73.91548426,primary,501567955,Ysmaris Solanye,,
50067437,Entire home/apt,40.76624,-73.97967,primary,36793116,Mighty Tree Properties,,
8.04E+17,Entire home/apt,40.8968846,-73.84926127,primary,485546644,Shanie,,
22772570,Private room,40.73492,-73.98454,primary,163362268,Reservation Desk,,
32466614,Private room,40.74003,-73.92643,primary,238989521,Takatomo,,
1.05E+18,Private room,40.7503612,-73.98549,primary,547413854,Executive Hotel Le Soleil NY,,
28011594,Private room,40.64123917,-73.96507263,primary,29582232,Lee,,
9.61E+17,Private room,40.759431,-73.974949,primary,326084746,Suiteness,,
9.04E+17,Private room,40.7451007,-73.9011798,primary,501499086,CrossOver,,
53150820,Entire home/apt,40.7962,-73.97188,primary,395671107,Esplanade 99,,
1.09E+18,Private room,40.65411798,-73.95042795,primary,3223938,Eugene,,
8.17E+17,Private room,40.689355,-73.977663,primary,1140882,Berni,,
6.30E+17,Private room,40.75503,-73.83535,primary,200239515,Shogo,,
1.07E+18,Private room,40.8176,-73.94143,primary,67985770,Alex,,
1.10E+18,Entire home/apt,40.66433323,-73.98260259,primary,551130565,Reuven,,
8.09E+17,Entire home/apt,40.75332002,-73.97341655,primary,442029804,Live Suite,,
37631107,Private room,40.68909,-73.92681,primary,30532557,Eibhlin,,
7.35E+17,Entire home/apt,40.68147,-73.90546,primary,455683614,Ǧani,,
5.70E+17,Private room,40.76534,-73.81861,primary,19303369,Hiroki,,
51726612,Entire home/apt,40.761532,-73.998779,primary,163251048,Global Luxury,,
9.79E+17,Entire home/apt,40.76504005,-73.99329313,primary,51501835,Jeniffer,,
1.07E+18,Entire home/apt,40.6931517,-73.9937013,primary,107434423,Blueground,,
6.57E+17,Private room,40.75982,-73.8164,primary,45400201,Shauna,,
8.13E+17,Entire home/apt,40.75336828,-73.98498663,primary,496932087,Reservations,,
7.45E+17,Private room,40.69968,-73.93857,primary,401709949,Daniela & James,,
1.04E+18,Hotel room,40.74495,-73.98353,primary,496932087,Reservations,,
48601560,Entire home/apt,40.74811,-73.97694,primary,120762452,Stanley,,
7.36E+17,Private room,40.73732,-73.92398,primary,299371992,Jose,,
9.49E+17,Private room,40.760894,-73.9694874,primary,215565541,LuxUrban,,
8.70E+17,Entire home/apt,40.75041092,-73.98715792,primary,415840703,Anyplace,,
54050176,Private room,40.72923,-73.95635,primary,307001589,Kristina,,
6.28E+17,Private room,40.65518,-74.00313,primary,51913277,Andrada,,
50912283,Entire home/apt,40.73312,-74.00027,primary,17775359,Rove,,
7.09E+17,Entire home/apt,40.77267,-73.95715,primary,276878527,Fad,,
6.60E+17,Private room,40.74097,-73.8964,primary,200239515,Shogo,,
25321050,Private room,40.684,-73.87843,primary,43825074,Masud,,
5.40E+17,Private room,40.69214,-73.91404,primary,3223938,Eugene,,
6.84E+17,Entire home/apt,40.77402975,-73.94787328,primary,27181542,JT Urban,,
45379767,Private room,40.67194,-73.79513,primary,306024152,Son-Ya,,
8.14E+17,Entire home/apt,40.73306041,-74.00072103,primary,17775359,Rove,,
45689293,Entire home/apt,40.77047,-73.95707,primary,22541573,Furnished Quarters,,
49290383,Entire home/apt,40.75887,-73.96068,primary,278925199,Paradise Suites,,
7.73E+17,Private room,40.74718,-73.98539,primary,25138314,RoomPicks By Antony,,
9.30E+17,Entire home/apt,40.7660428,-73.9570781,primary,162280872,Urban Furnished,,
1.07E+18,Entire home/apt,40.74426284,-73.99041525,primary,22541573,Furnished Quarters,,
1.10E+18,Private room,40.6963545,-73.9843518,primary,563069592,The Tillary Hotel Brooklyn,,
6.29E+17,Private room,40.75485,-73.8333,primary,19303369,Hiroki,,
9.57E+17,Entire home/apt,40.75936,-73.9928,primary,293753583,Pod,,
9.49E+17,Entire home/apt,40.66532516,-73.98313141,primary,162280872,Urban Furnished,,
33423849,Private room,40.71019,-73.8288,primary,10149317,Lana,,
52801190,Entire home/apt,40.73891068,-73.98082733,primary,162280872,Urban Furnished,,
8.57E+17,Private room,40.68706,-73.91387,primary,32368779,Emma,,
8.28E+17,Shared room,40.7694629,-73.79021224,primary,501140151,Hi-Happy,,
6.59E+17,Entire home/apt,40.76331,-73.97738,primary,423873487,Shoreham,,
31932152,Entire home/apt,40.89681,-73.85808,primary,57885474,Shully'S,,
41867299,Entire home/apt,40.78141,-73.94656,primary,23772724,The Local Stay,,
49442994,Entire home/apt,40.75892,-73.96104,primary,278925199,Paradise Suites,,
52442468,Entire home/apt,40.73381,-73.98512,primary,384559808,Best Inns USA,,
1.00E+18,Private room,40.74351578,-73.90950111,primary,501499086,CrossOver,,
1.07E+18,Entire home/apt,40.72516898,-74.00016357,primary,12457851,Arya,,
50000106,Entire home/apt,40.74624,-73.98692,primary,382617662,Jake,,
1.00E+18,Private room,40.74668,-73.88773,primary,501499086,CrossOver,,
54117594,Private room,40.74138,-73.98634,primary,164291123,Freehand,,
15454216,Private room,40.71262,-73.96253,primary,32545798,Sasha,,
16299489,Private room,40.69969,-73.93285,primary,30532557,Eibhlin,,
43414885,Private room,40.86445,-73.92175,primary,204704622,Momoyo,,
1.06E+18,Entire home/apt,40.62488068,-74.02838396,primary,545212079,Dorit,,
48426539,Private room,40.7412,-73.89764,primary,390535864,Fukuda,,
7.68E+17,Private room,40.68264,-73.95232,primary,3223938,Eugene,,
8.02E+17,Entire home/apt,40.67628231,-73.97853996,primary,407304997,Boomerang,,
9.45E+17,Entire home/apt,40.7456168,-73.9207601,primary,501499086,CrossOver,,
51504261,Private room,40.75789,-73.9841,primary,417166424,Millennium Broadway,,
46432272,Entire home/apt,40.7655,-73.98802,primary,51501835,Jeniffer,,
6.20E+17,Private room,40.68984,-73.99423,primary,6724578,Bi,,
1.02E+18,Entire home/apt,40.72009005,-73.95936875,primary,17775359,Rove,,
8.48E+17,Private room,40.83267397,-73.93847572,primary,501064484,Kristina,,
53875954,Entire home/apt,40.72122,-73.9932,primary,289122184,Karen,,
32591771,Private room,40.73862,-73.87586,primary,19303369,Hiroki,,
15830677,Entire home/apt,40.77877,-73.95469,primary,61391963,Stay With Vibe,,
50229577,Private room,40.73701,-73.92565,primary,200239515,Shogo,,
1.08E+18,Entire home/apt,40.70802,-74.0048,primary,70636634,Allia,,
44415969,Entire home/apt,40.63564,-74.08153,primary,121399223,Weifeng,,
9.20E+17,Hotel room,40.76554,-73.99638,primary,496944100,RoomPicks,,
53475354,Entire home/apt,40.78815,-73.94322,primary,9293730,Inna,,
1.01E+18,Private room,40.74782943,-73.98690691,primary,401202937,Eliza,,
45894834,Private room,40.69037,-73.94345,primary,371795453,Outpost Club,,
9.71E+17,Private room,40.66574368,-73.95410927,primary,514336590,Reservation,,
36571835,Private room,40.86684,-73.88782,primary,5704932,Victor,,
7.96E+17,Private room,40.80946648,-73.95349531,primary,305240193,June,,
8.33E+17,Entire home/apt,40.772425,-73.9545481,primary,162280872,Urban Furnished,,
8.51E+17,Entire home/apt,40.781682,-73.9844951,primary,162280872,Urban Furnished,,
